code,b11,b10,b9,b8,b7,b6,b5,b4,b3,b2,b1,b0,vout,DNL,INL,delay_ns
2310,1,0,0,1,0,0,0,0,0,1,1,0,0.678909,-0.013181,6.775443,100.0
2311,1,0,0,1,0,0,0,0,0,1,1,1,0.679202,0.001016,6.776458,100.0
2312,1,0,0,1,0,0,0,0,1,0,0,0,0.679470,-0.084444,6.692015,100.0
2313,1,0,0,1,0,0,0,0,1,0,0,1,0.679764,0.001016,6.693030,100.0
2314,1,0,0,1,0,0,0,0,1,0,1,0,0.680053,-0.013181,6.679849,100.0
2315,1,0,0,1,0,0,0,0,1,0,1,1,0.680346,0.001016,6.680865,100.0
2316,1,0,0,1,0,0,0,0,1,1,0,0,0.680640,0.003055,6.683920,100.0
2317,1,0,0,1,0,0,0,0,1,1,0,1,0.680933,0.001016,6.684936,100.0
2318,1,0,0,1,0,0,0,0,1,1,1,0,0.681222,-0.013181,6.671755,100.0
2319,1,0,0,1,0,0,0,0,1,1,1,1,0.681516,0.001016,6.672770,100.0
2320,1,0,0,1,0,0,0,1,0,0,0,0,0.681858,0.166695,6.839465,100.0
2321,1,0,0,1,0,0,0,1,0,0,0,1,0.682151,0.001016,6.840481,100.0
2322,1,0,0,1,0,0,0,1,0,0,1,0,0.682440,-0.013181,6.827300,100.0
2323,1,0,0,1,0,0,0,1,0,0,1,1,0.682734,0.001016,6.828315,100.0
2324,1,0,0,1,0,0,0,1,0,1,0,0,0.683028,0.003055,6.831370,100.0
2325,1,0,0,1,0,0,0,1,0,1,0,1,0.683321,0.001016,6.832386,100.0
2326,1,0,0,1,0,0,0,1,0,1,1,0,0.683610,-0.013181,6.819205,100.0
2327,1,0,0,1,0,0,0,1,0,1,1,1,0.683903,0.001016,6.820221,100.0
2328,1,0,0,1,0,0,0,1,1,0,0,0,0.684172,-0.084444,6.735777,100.0
2329,1,0,0,1,0,0,0,1,1,0,0,1,0.684465,0.001016,6.736793,100.0
2330,1,0,0,1,0,0,0,1,1,0,1,0,0.684754,-0.013181,6.723612,100.0
2331,1,0,0,1,0,0,0,1,1,0,1,1,0.685048,0.001016,6.724627,100.0
2332,1,0,0,1,0,0,0,1,1,1,0,0,0.685341,0.003055,6.727682,100.0
2333,1,0,0,1,0,0,0,1,1,1,0,1,0.685635,0.001016,6.728698,100.0
2334,1,0,0,1,0,0,0,1,1,1,1,0,0.685924,-0.013181,6.715517,100.0
2335,1,0,0,1,0,0,0,1,1,1,1,1,0.686217,0.001016,6.716532,100.0
2336,1,0,0,1,0,0,1,0,0,0,0,0,0.686465,-0.155466,6.561066,100.0
2337,1,0,0,1,0,0,1,0,0,0,0,1,0.686758,0.001016,6.562082,100.0
2338,1,0,0,1,0,0,1,0,0,0,1,0,0.687047,-0.013181,6.548901,100.0
2339,1,0,0,1,0,0,1,0,0,0,1,1,0.687341,0.001016,6.549916,100.0
2340,1,0,0,1,0,0,1,0,0,1,0,0,0.687635,0.003055,6.552971,100.0
2341,1,0,0,1,0,0,1,0,0,1,0,1,0.687928,0.001016,6.553987,100.0
2342,1,0,0,1,0,0,1,0,0,1,1,0,0.688217,-0.013181,6.540806,100.0
2343,1,0,0,1,0,0,1,0,0,1,1,1,0.688510,0.001016,6.541821,100.0
2344,1,0,0,1,0,0,1,0,1,0,0,0,0.688779,-0.084444,6.457378,100.0
2345,1,0,0,1,0,0,1,0,1,0,0,1,0.689072,0.001016,6.458393,100.0
2346,1,0,0,1,0,0,1,0,1,0,1,0,0.689361,-0.013181,6.445212,100.0
2347,1,0,0,1,0,0,1,0,1,0,1,1,0.689655,0.001016,6.446228,100.0
2348,1,0,0,1,0,0,1,0,1,1,0,0,0.689949,0.003055,6.449283,100.0
2349,1,0,0,1,0,0,1,0,1,1,0,1,0.690242,0.001016,6.450298,100.0
2350,1,0,0,1,0,0,1,0,1,1,1,0,0.690531,-0.013181,6.437117,100.0
2351,1,0,0,1,0,0,1,0,1,1,1,1,0.690824,0.001016,6.438133,100.0
2352,1,0,0,1,0,0,1,1,0,0,0,0,0.691166,0.166695,6.604828,100.0
2353,1,0,0,1,0,0,1,1,0,0,0,1,0.691460,0.001016,6.605844,100.0
2354,1,0,0,1,0,0,1,1,0,0,1,0,0.691749,-0.013181,6.592663,100.0
2355,1,0,0,1,0,0,1,1,0,0,1,1,0.692042,0.001016,6.593678,100.0
2356,1,0,0,1,0,0,1,1,0,1,0,0,0.692336,0.003055,6.596733,100.0
2357,1,0,0,1,0,0,1,1,0,1,0,1,0.692629,0.001016,6.597749,100.0
2358,1,0,0,1,0,0,1,1,0,1,1,0,0.692919,-0.013181,6.584568,100.0
2359,1,0,0,1,0,0,1,1,0,1,1,1,0.693212,0.001016,6.585583,100.0
2360,1,0,0,1,0,0,1,1,1,0,0,0,0.693480,-0.084444,6.501140,100.0
2361,1,0,0,1,0,0,1,1,1,0,0,1,0.693774,0.001016,6.502155,100.0
2362,1,0,0,1,0,0,1,1,1,0,1,0,0.694063,-0.013181,6.488974,100.0
2363,1,0,0,1,0,0,1,1,1,0,1,1,0.694356,0.001016,6.489990,100.0
2364,1,0,0,1,0,0,1,1,1,1,0,0,0.694650,0.003055,6.493045,100.0
2365,1,0,0,1,0,0,1,1,1,1,0,1,0.694943,0.001016,6.494061,100.0
2366,1,0,0,1,0,0,1,1,1,1,1,0,0.695232,-0.013181,6.480880,100.0
2367,1,0,0,1,0,0,1,1,1,1,1,1,0.695526,0.001016,6.481895,100.0
2368,1,0,0,1,0,1,0,0,0,0,0,0,0.695885,0.225881,6.707776,100.0
2369,1,0,0,1,0,1,0,0,0,0,0,1,0.696178,0.001016,6.708791,100.0
2370,1,0,0,1,0,1,0,0,0,0,1,0,0.696468,-0.013181,6.695610,100.0
2371,1,0,0,1,0,1,0,0,0,0,1,1,0.696761,0.001016,6.696626,100.0
2372,1,0,0,1,0,1,0,0,0,1,0,0,0.697055,0.003055,6.699681,100.0
2373,1,0,0,1,0,1,0,0,0,1,0,1,0.697348,0.001016,6.700697,100.0
2374,1,0,0,1,0,1,0,0,0,1,1,0,0.697637,-0.013181,6.687516,100.0
2375,1,0,0,1,0,1,0,0,0,1,1,1,0.697931,0.001016,6.688531,100.0
2376,1,0,0,1,0,1,0,0,1,0,0,0,0.698199,-0.084444,6.604088,100.0
2377,1,0,0,1,0,1,0,0,1,0,0,1,0.698492,0.001016,6.605103,100.0
2378,1,0,0,1,0,1,0,0,1,0,1,0,0.698782,-0.013181,6.591922,100.0
2379,1,0,0,1,0,1,0,0,1,0,1,1,0.699075,0.001016,6.592938,100.0
2380,1,0,0,1,0,1,0,0,1,1,0,0,0.699369,0.003055,6.595993,100.0
2381,1,0,0,1,0,1,0,0,1,1,0,1,0.699662,0.001016,6.597008,100.0
2382,1,0,0,1,0,1,0,0,1,1,1,0,0.699951,-0.013181,6.583827,100.0
2383,1,0,0,1,0,1,0,0,1,1,1,1,0.700245,0.001016,6.584843,100.0
2384,1,0,0,1,0,1,0,1,0,0,0,0,0.700587,0.166695,6.751538,100.0
2385,1,0,0,1,0,1,0,1,0,0,0,1,0.700880,0.001016,6.752553,100.0
2386,1,0,0,1,0,1,0,1,0,0,1,0,0.701169,-0.013181,6.739372,100.0
2387,1,0,0,1,0,1,0,1,0,0,1,1,0.701462,0.001016,6.740388,100.0
2388,1,0,0,1,0,1,0,1,0,1,0,0,0.701756,0.003055,6.743443,100.0
2389,1,0,0,1,0,1,0,1,0,1,0,1,0.702050,0.001016,6.744459,100.0
2390,1,0,0,1,0,1,0,1,0,1,1,0,0.702339,-0.013181,6.731278,100.0
2391,1,0,0,1,0,1,0,1,0,1,1,1,0.702632,0.001016,6.732293,100.0
2392,1,0,0,1,0,1,0,1,1,0,0,0,0.702900,-0.084444,6.647850,100.0
2393,1,0,0,1,0,1,0,1,1,0,0,1,0.703194,0.001016,6.648865,100.0
2394,1,0,0,1,0,1,0,1,1,0,1,0,0.703483,-0.013181,6.635684,100.0
2395,1,0,0,1,0,1,0,1,1,0,1,1,0.703776,0.001016,6.636700,100.0
2396,1,0,0,1,0,1,0,1,1,1,0,0,0.704070,0.003055,6.639755,100.0
2397,1,0,0,1,0,1,0,1,1,1,0,1,0.704364,0.001016,6.640770,100.0
2398,1,0,0,1,0,1,0,1,1,1,1,0,0.704653,-0.013181,6.627589,100.0
2399,1,0,0,1,0,1,0,1,1,1,1,1,0.704946,0.001016,6.628605,100.0
2400,1,0,0,1,0,1,1,0,0,0,0,0,0.705194,-0.155466,6.473139,100.0
2401,1,0,0,1,0,1,1,0,0,0,0,1,0.705487,0.001016,6.474154,100.0
2402,1,0,0,1,0,1,1,0,0,0,1,0,0.705776,-0.013181,6.460973,100.0
2403,1,0,0,1,0,1,1,0,0,0,1,1,0.706069,0.001016,6.461989,100.0
2404,1,0,0,1,0,1,1,0,0,1,0,0,0.706363,0.003055,6.465044,100.0
2405,1,0,0,1,0,1,1,0,0,1,0,1,0.706657,0.001016,6.466059,100.0
2406,1,0,0,1,0,1,1,0,0,1,1,0,0.706946,-0.013181,6.452878,100.0
2407,1,0,0,1,0,1,1,0,0,1,1,1,0.707239,0.001016,6.453894,100.0
2408,1,0,0,1,0,1,1,0,1,0,0,0,0.707508,-0.084444,6.369450,100.0
2409,1,0,0,1,0,1,1,0,1,0,0,1,0.707801,0.001016,6.370466,100.0
2410,1,0,0,1,0,1,1,0,1,0,1,0,0.708090,-0.013181,6.357285,100.0
2411,1,0,0,1,0,1,1,0,1,0,1,1,0.708383,0.001016,6.358301,100.0
2412,1,0,0,1,0,1,1,0,1,1,0,0,0.708677,0.003055,6.361356,100.0
2413,1,0,0,1,0,1,1,0,1,1,0,1,0.708971,0.001016,6.362371,100.0
2414,1,0,0,1,0,1,1,0,1,1,1,0,0.709260,-0.013181,6.349190,100.0
2415,1,0,0,1,0,1,1,0,1,1,1,1,0.709553,0.001016,6.350206,100.0
2416,1,0,0,1,0,1,1,1,0,0,0,0,0.709895,0.166695,6.516901,100.0
2417,1,0,0,1,0,1,1,1,0,0,0,1,0.710188,0.001016,6.517916,100.0
2418,1,0,0,1,0,1,1,1,0,0,1,0,0.710478,-0.013181,6.504735,100.0
2419,1,0,0,1,0,1,1,1,0,0,1,1,0.710771,0.001016,6.505751,100.0
2420,1,0,0,1,0,1,1,1,0,1,0,0,0.711065,0.003055,6.508806,100.0
2421,1,0,0,1,0,1,1,1,0,1,0,1,0.711358,0.001016,6.509822,100.0
2422,1,0,0,1,0,1,1,1,0,1,1,0,0.711647,-0.013181,6.496641,100.0
2423,1,0,0,1,0,1,1,1,0,1,1,1,0.711941,0.001016,6.497656,100.0
2424,1,0,0,1,0,1,1,1,1,0,0,0,0.712209,-0.084444,6.413213,100.0
2425,1,0,0,1,0,1,1,1,1,0,0,1,0.712502,0.001016,6.414228,100.0
2426,1,0,0,1,0,1,1,1,1,0,1,0,0.712792,-0.013181,6.401047,100.0
2427,1,0,0,1,0,1,1,1,1,0,1,1,0.713085,0.001016,6.402063,100.0
2428,1,0,0,1,0,1,1,1,1,1,0,0,0.713379,0.003055,6.405118,100.0
2429,1,0,0,1,0,1,1,1,1,1,0,1,0.713672,0.001016,6.406133,100.0
2430,1,0,0,1,0,1,1,1,1,1,1,0,0.713961,-0.013181,6.392952,100.0
2431,1,0,0,1,0,1,1,1,1,1,1,1,0.714255,0.001016,6.393968,100.0
2432,1,0,0,1,1,0,0,0,0,0,0,0,0.714429,-0.403726,5.990242,100.0
2433,1,0,0,1,1,0,0,0,0,0,0,1,0.714723,0.001016,5.991258,100.0
2434,1,0,0,1,1,0,0,0,0,0,1,0,0.715012,-0.013181,5.978077,100.0
2435,1,0,0,1,1,0,0,0,0,0,1,1,0.715305,0.001016,5.979092,100.0
2436,1,0,0,1,1,0,0,0,0,1,0,0,0.715599,0.003055,5.982147,100.0
2437,1,0,0,1,1,0,0,0,0,1,0,1,0.715893,0.001016,5.983163,100.0
2438,1,0,0,1,1,0,0,0,0,1,1,0,0.716182,-0.013181,5.969982,100.0
2439,1,0,0,1,1,0,0,0,0,1,1,1,0.716475,0.001016,5.970997,100.0
2440,1,0,0,1,1,0,0,0,1,0,0,0,0.716743,-0.084444,5.886554,100.0
2441,1,0,0,1,1,0,0,0,1,0,0,1,0.717037,0.001016,5.887569,100.0
2442,1,0,0,1,1,0,0,0,1,0,1,0,0.717326,-0.013181,5.874388,100.0
2443,1,0,0,1,1,0,0,0,1,0,1,1,0.717619,0.001016,5.875404,100.0
2444,1,0,0,1,1,0,0,0,1,1,0,0,0.717913,0.003055,5.878459,100.0
2445,1,0,0,1,1,0,0,0,1,1,0,1,0.718206,0.001016,5.879475,100.0
2446,1,0,0,1,1,0,0,0,1,1,1,0,0.718496,-0.013181,5.866294,100.0
2447,1,0,0,1,1,0,0,0,1,1,1,1,0.718789,0.001016,5.867309,100.0
2448,1,0,0,1,1,0,0,1,0,0,0,0,0.719131,0.166695,6.034004,100.0
2449,1,0,0,1,1,0,0,1,0,0,0,1,0.719424,0.001016,6.035020,100.0
2450,1,0,0,1,1,0,0,1,0,0,1,0,0.719713,-0.013181,6.021839,100.0
2451,1,0,0,1,1,0,0,1,0,0,1,1,0.720007,0.001016,6.022854,100.0
2452,1,0,0,1,1,0,0,1,0,1,0,0,0.720301,0.003055,6.025909,100.0
2453,1,0,0,1,1,0,0,1,0,1,0,1,0.720594,0.001016,6.026925,100.0
2454,1,0,0,1,1,0,0,1,0,1,1,0,0.720883,-0.013181,6.013744,100.0
2455,1,0,0,1,1,0,0,1,0,1,1,1,0.721176,0.001016,6.014760,100.0
2456,1,0,0,1,1,0,0,1,1,0,0,0,0.721445,-0.084444,5.930316,100.0
2457,1,0,0,1,1,0,0,1,1,0,0,1,0.721738,0.001016,5.931332,100.0
2458,1,0,0,1,1,0,0,1,1,0,1,0,0.722027,-0.013181,5.918151,100.0
2459,1,0,0,1,1,0,0,1,1,0,1,1,0.722321,0.001016,5.919166,100.0
2460,1,0,0,1,1,0,0,1,1,1,0,0,0.722615,0.003055,5.922221,100.0
2461,1,0,0,1,1,0,0,1,1,1,0,1,0.722908,0.001016,5.923237,100.0
2462,1,0,0,1,1,0,0,1,1,1,1,0,0.723197,-0.013181,5.910056,100.0
2463,1,0,0,1,1,0,0,1,1,1,1,1,0.723490,0.001016,5.911071,100.0
2464,1,0,0,1,1,0,1,0,0,0,0,0,0.723738,-0.155466,5.755605,100.0
2465,1,0,0,1,1,0,1,0,0,0,0,1,0.724031,0.001016,5.756621,100.0
2466,1,0,0,1,1,0,1,0,0,0,1,0,0.724320,-0.013181,5.743440,100.0
2467,1,0,0,1,1,0,1,0,0,0,1,1,0.724614,0.001016,5.744455,100.0
2468,1,0,0,1,1,0,1,0,0,1,0,0,0.724908,0.003055,5.747510,100.0
2469,1,0,0,1,1,0,1,0,0,1,0,1,0.725201,0.001016,5.748526,100.0
2470,1,0,0,1,1,0,1,0,0,1,1,0,0.725490,-0.013181,5.735345,100.0
2471,1,0,0,1,1,0,1,0,0,1,1,1,0.725784,0.001016,5.736360,100.0
2472,1,0,0,1,1,0,1,0,1,0,0,0,0.726052,-0.084444,5.651917,100.0
2473,1,0,0,1,1,0,1,0,1,0,0,1,0.726345,0.001016,5.652932,100.0
2474,1,0,0,1,1,0,1,0,1,0,1,0,0.726634,-0.013181,5.639751,100.0
2475,1,0,0,1,1,0,1,0,1,0,1,1,0.726928,0.001016,5.640767,100.0
2476,1,0,0,1,1,0,1,0,1,1,0,0,0.727222,0.003055,5.643822,100.0
2477,1,0,0,1,1,0,1,0,1,1,0,1,0.727515,0.001016,5.644838,100.0
2478,1,0,0,1,1,0,1,0,1,1,1,0,0.727804,-0.013181,5.631657,100.0
2479,1,0,0,1,1,0,1,0,1,1,1,1,0.728097,0.001016,5.632672,100.0
2480,1,0,0,1,1,0,1,1,0,0,0,0,0.728439,0.166695,5.799367,100.0
2481,1,0,0,1,1,0,1,1,0,0,0,1,0.728733,0.001016,5.800383,100.0
2482,1,0,0,1,1,0,1,1,0,0,1,0,0.729022,-0.013181,5.787202,100.0
2483,1,0,0,1,1,0,1,1,0,0,1,1,0.729315,0.001016,5.788217,100.0
2484,1,0,0,1,1,0,1,1,0,1,0,0,0.729609,0.003055,5.791272,100.0
2485,1,0,0,1,1,0,1,1,0,1,0,1,0.729903,0.001016,5.792288,100.0
2486,1,0,0,1,1,0,1,1,0,1,1,0,0.730192,-0.013181,5.779107,100.0
2487,1,0,0,1,1,0,1,1,0,1,1,1,0.730485,0.001016,5.780122,100.0
2488,1,0,0,1,1,0,1,1,1,0,0,0,0.730753,-0.084444,5.695679,100.0
2489,1,0,0,1,1,0,1,1,1,0,0,1,0.731047,0.001016,5.696694,100.0
2490,1,0,0,1,1,0,1,1,1,0,1,0,0.731336,-0.013181,5.683513,100.0
2491,1,0,0,1,1,0,1,1,1,0,1,1,0.731629,0.001016,5.684529,100.0
2492,1,0,0,1,1,0,1,1,1,1,0,0,0.731923,0.003055,5.687584,100.0
2493,1,0,0,1,1,0,1,1,1,1,0,1,0.732216,0.001016,5.688600,100.0
2494,1,0,0,1,1,0,1,1,1,1,1,0,0.732506,-0.013181,5.675419,100.0
2495,1,0,0,1,1,0,1,1,1,1,1,1,0.732799,0.001016,5.676434,100.0
2496,1,0,0,1,1,1,0,0,0,0,0,0,0.733158,0.225881,5.902315,100.0
2497,1,0,0,1,1,1,0,0,0,0,0,1,0.733452,0.001016,5.903330,100.0
2498,1,0,0,1,1,1,0,0,0,0,1,0,0.733741,-0.013181,5.890149,100.0
2499,1,0,0,1,1,1,0,0,0,0,1,1,0.734034,0.001016,5.891165,100.0
2500,1,0,0,1,1,1,0,0,0,1,0,0,0.734328,0.003055,5.894220,100.0
2501,1,0,0,1,1,1,0,0,0,1,0,1,0.734621,0.001016,5.895236,100.0
2502,1,0,0,1,1,1,0,0,0,1,1,0,0.734910,-0.013181,5.882055,100.0
2503,1,0,0,1,1,1,0,0,0,1,1,1,0.735204,0.001016,5.883070,100.0
2504,1,0,0,1,1,1,0,0,1,0,0,0,0.735472,-0.084444,5.798627,100.0
2505,1,0,0,1,1,1,0,0,1,0,0,1,0.735765,0.001016,5.799642,100.0
2506,1,0,0,1,1,1,0,0,1,0,1,0,0.736055,-0.013181,5.786461,100.0
2507,1,0,0,1,1,1,0,0,1,0,1,1,0.736348,0.001016,5.787477,100.0
2508,1,0,0,1,1,1,0,0,1,1,0,0,0.736642,0.003055,5.790532,100.0
2509,1,0,0,1,1,1,0,0,1,1,0,1,0.736935,0.001016,5.791547,100.0
2510,1,0,0,1,1,1,0,0,1,1,1,0,0.737224,-0.013181,5.778366,100.0
2511,1,0,0,1,1,1,0,0,1,1,1,1,0.737518,0.001016,5.779382,100.0
2512,1,0,0,1,1,1,0,1,0,0,0,0,0.737860,0.166695,5.946077,100.0
2513,1,0,0,1,1,1,0,1,0,0,0,1,0.738153,0.001016,5.947093,100.0
2514,1,0,0,1,1,1,0,1,0,0,1,0,0.738442,-0.013181,5.933912,100.0
2515,1,0,0,1,1,1,0,1,0,0,1,1,0.738736,0.001016,5.934927,100.0
2516,1,0,0,1,1,1,0,1,0,1,0,0,0.739029,0.003055,5.937982,100.0
2517,1,0,0,1,1,1,0,1,0,1,0,1,0.739323,0.001016,5.938998,100.0
2518,1,0,0,1,1,1,0,1,0,1,1,0,0.739612,-0.013181,5.925817,100.0
2519,1,0,0,1,1,1,0,1,0,1,1,1,0.739905,0.001016,5.926832,100.0
2520,1,0,0,1,1,1,0,1,1,0,0,0,0.740174,-0.084444,5.842389,100.0
2521,1,0,0,1,1,1,0,1,1,0,0,1,0.740467,0.001016,5.843404,100.0
2522,1,0,0,1,1,1,0,1,1,0,1,0,0.740756,-0.013181,5.830223,100.0
2523,1,0,0,1,1,1,0,1,1,0,1,1,0.741049,0.001016,5.831239,100.0
2524,1,0,0,1,1,1,0,1,1,1,0,0,0.741343,0.003055,5.834294,100.0
2525,1,0,0,1,1,1,0,1,1,1,0,1,0.741637,0.001016,5.835309,100.0
2526,1,0,0,1,1,1,0,1,1,1,1,0,0.741926,-0.013181,5.822128,100.0
2527,1,0,0,1,1,1,0,1,1,1,1,1,0.742219,0.001016,5.823144,100.0
2528,1,0,0,1,1,1,1,0,0,0,0,0,0.742467,-0.155466,5.667678,100.0
2529,1,0,0,1,1,1,1,0,0,0,0,1,0.742760,0.001016,5.668693,100.0
2530,1,0,0,1,1,1,1,0,0,0,1,0,0.743049,-0.013181,5.655512,100.0
2531,1,0,0,1,1,1,1,0,0,0,1,1,0.743343,0.001016,5.656528,100.0
2532,1,0,0,1,1,1,1,0,0,1,0,0,0.743637,0.003055,5.659583,100.0
2533,1,0,0,1,1,1,1,0,0,1,0,1,0.743930,0.001016,5.660598,100.0
2534,1,0,0,1,1,1,1,0,0,1,1,0,0.744219,-0.013181,5.647417,100.0
2535,1,0,0,1,1,1,1,0,0,1,1,1,0.744512,0.001016,5.648433,100.0
2536,1,0,0,1,1,1,1,0,1,0,0,0,0.744781,-0.084444,5.563989,100.0
2537,1,0,0,1,1,1,1,0,1,0,0,1,0.745074,0.001016,5.565005,100.0
2538,1,0,0,1,1,1,1,0,1,0,1,0,0.745363,-0.013181,5.551824,100.0
2539,1,0,0,1,1,1,1,0,1,0,1,1,0.745657,0.001016,5.552840,100.0
2540,1,0,0,1,1,1,1,0,1,1,0,0,0.745950,0.003055,5.555895,100.0
2541,1,0,0,1,1,1,1,0,1,1,0,1,0.746244,0.001016,5.556910,100.0
2542,1,0,0,1,1,1,1,0,1,1,1,0,0.746533,-0.013181,5.543729,100.0
2543,1,0,0,1,1,1,1,0,1,1,1,1,0.746826,0.001016,5.544745,100.0
2544,1,0,0,1,1,1,1,1,0,0,0,0,0.747168,0.166695,5.711440,100.0
2545,1,0,0,1,1,1,1,1,0,0,0,1,0.747462,0.001016,5.712455,100.0
2546,1,0,0,1,1,1,1,1,0,0,1,0,0.747751,-0.013181,5.699274,100.0
2547,1,0,0,1,1,1,1,1,0,0,1,1,0.748044,0.001016,5.700290,100.0
2548,1,0,0,1,1,1,1,1,0,1,0,0,0.748338,0.003055,5.703345,100.0
2549,1,0,0,1,1,1,1,1,0,1,0,1,0.748631,0.001016,5.704361,100.0
2550,1,0,0,1,1,1,1,1,0,1,1,0,0.748920,-0.013181,5.691180,100.0
2551,1,0,0,1,1,1,1,1,0,1,1,1,0.749214,0.001016,5.692195,100.0
2552,1,0,0,1,1,1,1,1,1,0,0,0,0.749482,-0.084444,5.607752,100.0
2553,1,0,0,1,1,1,1,1,1,0,0,1,0.749775,0.001016,5.608767,100.0
2554,1,0,0,1,1,1,1,1,1,0,1,0,0.750065,-0.013181,5.595586,100.0
2555,1,0,0,1,1,1,1,1,1,0,1,1,0.750358,0.001016,5.596602,100.0
2556,1,0,0,1,1,1,1,1,1,1,0,0,0.750652,0.003055,5.599657,100.0
2557,1,0,0,1,1,1,1,1,1,1,0,1,0.750945,0.001016,5.600672,100.0
2558,1,0,0,1,1,1,1,1,1,1,1,0,0.751234,-0.013181,5.587491,100.0
2559,1,0,0,1,1,1,1,1,1,1,1,1,0.751528,0.001016,5.588507,100.0
2560,1,0,1,0,0,0,0,0,0,0,0,0,0.752448,2.140293,7.728800,100.0
2561,1,0,1,0,0,0,0,0,0,0,0,1,0.752741,0.001016,7.729816,100.0
2562,1,0,1,0,0,0,0,0,0,0,1,0,0.753031,-0.013181,7.716635,100.0
2563,1,0,1,0,0,0,0,0,0,0,1,1,0.753324,0.001016,7.717650,100.0
2564,1,0,1,0,0,0,0,0,0,1,0,0,0.753618,0.003055,7.720705,100.0
2565,1,0,1,0,0,0,0,0,0,1,0,1,0.753911,0.001016,7.721721,100.0
2566,1,0,1,0,0,0,0,0,0,1,1,0,0.754200,-0.013181,7.708540,100.0
2567,1,0,1,0,0,0,0,0,0,1,1,1,0.754494,0.001016,7.709555,100.0
2568,1,0,1,0,0,0,0,0,1,0,0,0,0.754762,-0.084444,7.625112,100.0
2569,1,0,1,0,0,0,0,0,1,0,0,1,0.755055,0.001016,7.626127,100.0
2570,1,0,1,0,0,0,0,0,1,0,1,0,0.755344,-0.013181,7.612946,100.0
2571,1,0,1,0,0,0,0,0,1,0,1,1,0.755638,0.001016,7.613962,100.0
2572,1,0,1,0,0,0,0,0,1,1,0,0,0.755932,0.003055,7.617017,100.0
2573,1,0,1,0,0,0,0,0,1,1,0,1,0.756225,0.001016,7.618032,100.0
2574,1,0,1,0,0,0,0,0,1,1,1,0,0.756514,-0.013181,7.604851,100.0
2575,1,0,1,0,0,0,0,0,1,1,1,1,0.756808,0.001016,7.605867,100.0
2576,1,0,1,0,0,0,0,1,0,0,0,0,0.757149,0.166695,7.772562,100.0
2577,1,0,1,0,0,0,0,1,0,0,0,1,0.757443,0.001016,7.773578,100.0
2578,1,0,1,0,0,0,0,1,0,0,1,0,0.757732,-0.013181,7.760397,100.0
2579,1,0,1,0,0,0,0,1,0,0,1,1,0.758025,0.001016,7.761412,100.0
2580,1,0,1,0,0,0,0,1,0,1,0,0,0.758319,0.003055,7.764467,100.0
2581,1,0,1,0,0,0,0,1,0,1,0,1,0.758613,0.001016,7.765483,100.0
2582,1,0,1,0,0,0,0,1,0,1,1,0,0.758902,-0.013181,7.752302,100.0
2583,1,0,1,0,0,0,0,1,0,1,1,1,0.759195,0.001016,7.753317,100.0
2584,1,0,1,0,0,0,0,1,1,0,0,0,0.759463,-0.084444,7.668874,100.0
2585,1,0,1,0,0,0,0,1,1,0,0,1,0.759757,0.001016,7.669889,100.0
2586,1,0,1,0,0,0,0,1,1,0,1,0,0.760046,-0.013181,7.656708,100.0
2587,1,0,1,0,0,0,0,1,1,0,1,1,0.760339,0.001016,7.657724,100.0
2588,1,0,1,0,0,0,0,1,1,1,0,0,0.760633,0.003055,7.660779,100.0
2589,1,0,1,0,0,0,0,1,1,1,0,1,0.760927,0.001016,7.661795,100.0
2590,1,0,1,0,0,0,0,1,1,1,1,0,0.761216,-0.013181,7.648614,100.0
2591,1,0,1,0,0,0,0,1,1,1,1,1,0.761509,0.001016,7.649629,100.0
2592,1,0,1,0,0,0,1,0,0,0,0,0,0.761757,-0.155466,7.494163,100.0
2593,1,0,1,0,0,0,1,0,0,0,0,1,0.762050,0.001016,7.495178,100.0
2594,1,0,1,0,0,0,1,0,0,0,1,0,0.762339,-0.013181,7.481997,100.0
2595,1,0,1,0,0,0,1,0,0,0,1,1,0.762632,0.001016,7.483013,100.0
2596,1,0,1,0,0,0,1,0,0,1,0,0,0.762926,0.003055,7.486068,100.0
2597,1,0,1,0,0,0,1,0,0,1,0,1,0.763220,0.001016,7.487084,100.0
2598,1,0,1,0,0,0,1,0,0,1,1,0,0.763509,-0.013181,7.473903,100.0
2599,1,0,1,0,0,0,1,0,0,1,1,1,0.763802,0.001016,7.474918,100.0
2600,1,0,1,0,0,0,1,0,1,0,0,0,0.764070,-0.084444,7.390475,100.0
2601,1,0,1,0,0,0,1,0,1,0,0,1,0.764364,0.001016,7.391490,100.0
2602,1,0,1,0,0,0,1,0,1,0,1,0,0.764653,-0.013181,7.378309,100.0
2603,1,0,1,0,0,0,1,0,1,0,1,1,0.764946,0.001016,7.379325,100.0
2604,1,0,1,0,0,0,1,0,1,1,0,0,0.765240,0.003055,7.382380,100.0
2605,1,0,1,0,0,0,1,0,1,1,0,1,0.765534,0.001016,7.383395,100.0
2606,1,0,1,0,0,0,1,0,1,1,1,0,0.765823,-0.013181,7.370214,100.0
2607,1,0,1,0,0,0,1,0,1,1,1,1,0.766116,0.001016,7.371230,100.0
2608,1,0,1,0,0,0,1,1,0,0,0,0,0.766458,0.166695,7.537925,100.0
2609,1,0,1,0,0,0,1,1,0,0,0,1,0.766751,0.001016,7.538941,100.0
